YAL001C 0.0308939913255810	0.00420137060383072	-0.0209173963675812	0.0726775609000700	-0.0140488747749529	-0.406740097029354	-0.0400477847844033	-0.00900288600466237	-0.246123683299799	0.0875752181786190	-0.122486585602756	-0.000204747994251623	-0.0920183022130815	0.0197158839173416	-0.152465319748594	0.0542093957493351	0.0351869456357617	-0.0507525476510342	0.228613742775460	0.00107061879583987	-0.117035777441482	-0.271338154810871	0.0108298610069432	-0.0578083210552555	-0.00205810763345886	-0.0570976546819734	0.156962424300755	0.0107926352074003	0.0881644372798616	-0.332997053384960	-0.0364953256020665	-0.000531073840013665	-0.00528805069690846	-0.102905871369613	0.590494108189335	0.188567761855953	0.0450327644203564	0.00480017860371522	0.0399480379538835	-0.159258741729669	0.0931460546127380	0.162445450611525	0.0394652242529368	-0.0151215660404294	0.0439384194362722	0.104391974020022	0.0236410908125205	0.112946157664291	-0.0305451428368534	-0.0549538406655686	-0.0208673500226209	0.0271723674101798	0.0703803954064111	0.0167491932238975	0.0273666770353415	-0.00782082715208943	0.0467014787628344	0.0228720925593528	0.0715523180896992	-0.0521912686114280	-0.0315171654790693	0.108371382285689	0.0478432906415099	0.0499597348216210

YBR123C 0.0308939913255810	0.00420137060383072	-0.0209173963675812	0.0726775609000700	-0.0140488747749529	-0.406740097029354	-0.0400477847844033	-0.00900288600466237	-0.246123683299799	0.0875752181786190	-0.122486585602756	-0.000204747994251623	-0.0920183022130815	0.0197158839173416	-0.152465319748594	0.0542093957493351	0.0351869456357617	-0.0507525476510342	0.228613742775460	0.00107061879583987	-0.117035777441482	-0.271338154810871	0.0108298610069432	-0.0578083210552555	-0.00205810763345886	-0.0570976546819734	0.156962424300755	0.0107926352074003	0.0881644372798616	-0.332997053384960	-0.0364953256020665	-0.000531073840013665	-0.00528805069690846	-0.102905871369613	0.590494108189335	0.188567761855953	0.0450327644203564	0.00480017860371522	0.0399480379538835	-0.159258741729669	0.0931460546127380	0.162445450611525	0.0394652242529368	-0.0151215660404294	0.0439384194362722	0.104391974020022	0.0236410908125205	0.112946157664291	-0.0305451428368534	-0.0549538406655686	-0.0208673500226209	0.0271723674101798	0.0703803954064111	0.0167491932238975	0.0273666770353415	-0.00782082715208943	0.0467014787628344	0.0228720925593528	0.0715523180896992	-0.0521912686114280	-0.0315171654790693	0.108371382285689	0.0478432906415099	0.0499597348216210

YDR362C 0.0308939913255810	0.00420137060383072	-0.0209173963675812	0.0726775609000700	-0.0140488747749529	-0.406740097029354	-0.0400477847844033	-0.00900288600466237	-0.246123683299799	0.0875752181786190	-0.122486585602756	-0.000204747994251623	-0.0920183022130815	0.0197158839173416	-0.152465319748594	0.0542093957493351	0.0351869456357617	-0.0507525476510342	0.228613742775460	0.00107061879583987	-0.117035777441482	-0.271338154810871	0.0108298610069432	-0.0578083210552555	-0.00205810763345886	-0.0570976546819734	0.156962424300755	0.0107926352074003	0.0881644372798616	-0.332997053384960	-0.0364953256020665	-0.000531073840013665	-0.00528805069690846	-0.102905871369613	0.590494108189335	0.188567761855953	0.0450327644203564	0.00480017860371522	0.0399480379538835	-0.159258741729669	0.0931460546127380	0.162445450611525	0.0394652242529368	-0.0151215660404294	0.0439384194362722	0.104391974020022	0.0236410908125205	0.112946157664291	-0.0305451428368534	-0.0549538406655686	-0.0208673500226209	0.0271723674101798	0.0703803954064111	0.0167491932238975	0.0273666770353415	-0.00782082715208943	0.0467014787628344	0.0228720925593528	0.0715523180896992	-0.0521912686114280	-0.0315171654790693	0.108371382285689	0.0478432906415099	0.0499597348216210

YGR047C 0.0308939913255810	0.00420137060383072	-0.0209173963675812	0.0726775609000700	-0.0140488747749529	-0.406740097029354	-0.0400477847844033	-0.00900288600466237	-0.246123683299799	0.0875752181786190	-0.122486585602756	-0.000204747994251623	-0.0920183022130815	0.0197158839173416	-0.152465319748594	0.0542093957493351	0.0351869456357617	-0.0507525476510342	0.228613742775460	0.00107061879583987	-0.117035777441482	-0.271338154810871	0.0108298610069432	-0.0578083210552555	-0.00205810763345886	-0.0570976546819734	0.156962424300755	0.0107926352074003	0.0881644372798616	-0.332997053384960	-0.0364953256020665	-0.000531073840013665	-0.00528805069690846	-0.102905871369613	0.590494108189335	0.188567761855953	0.0450327644203564	0.00480017860371522	0.0399480379538835	-0.159258741729669	0.0931460546127380	0.162445450611525	0.0394652242529368	-0.0151215660404294	0.0439384194362722	0.104391974020022	0.0236410908125205	0.112946157664291	-0.0305451428368534	-0.0549538406655686	-0.0208673500226209	0.0271723674101798	0.0703803954064111	0.0167491932238975	0.0273666770353415	-0.00782082715208943	0.0467014787628344	0.0228720925593528	0.0715523180896992	-0.0521912686114280	-0.0315171654790693	0.108371382285689	0.0478432906415099	0.0499597348216210

YOR110W 0.0578467293562820	-0.0324004520289665	-0.0449646434702225	0.0849445843211863	0.0233440186658331	-0.284382487773044	0.0568170698249967	0.0148541878951558	-0.225801065996933	0.0924059867264207	-0.307545877498549	-0.0174489943856203	-0.0711213469260404	0.0749019257526809	-0.0391945222514647	0.0529274397534173	0.0474950354233353	-0.00895230148734633	0.231897861984438	-0.0457059091967040	-0.136153847520283	-0.160760329418198	0.0286459398709062	-0.0793310724003367	-0.0221028310523904	-0.0227338285947487	0.221201264517895	0.0160210106551965	0.0494741495328365	-0.186317045504461	0.0218828218067331	-0.0636618050445746	0.00553058216081470	-0.123551104620327	0.539985175786189	0.315241166022357	0.0362591667376974	0.0200170616613397	0.122221464831604	-0.146352798641087	0.148840047658822	0.164360741847295	0.0420413764173253	0.0394871236976194	0.0371765801305121	0.0922939378092423	0.0431453867779347	0.161351820462658	0.00906588799917235	-0.0517031753934713	0.00906778724568933	0.0132419489371142	0.0682405686808791	0.0781642625565133	0.0394198300352319	0.0424750239502702	0.0456905972608515	0.0594095665526739	0.0576759477405467	-0.0790468067015172	0.0262205459059624	0.0657709561133751	0.111490233246996	0.0832497204834064

