YKL144C -0.0294422868176582	-0.0246584102604923	-0.0341814311905051	0.0316709748064353	-0.0891337461522336	0.00577709520520691	-0.0446225325396176	-0.116463131989370	0.488438733702061	-0.00153284133405573	-0.0128845538841232	-0.523507436619957	0.0395401179356121	0.00200301745656773	-0.0151718781006259	0.0324241717433753	0.0570212501536910	-0.0240465662950025	-0.337963378149335	-0.0259828569322469	0.0386829682656739	0.0208844952809120	0.0798030526995055	0.00391315595367334	0.0671694469461296	0.0320637115736634	0.0359263476342163	-0.0394586108437314	-0.0344726612701412	-0.0686954222280537	-0.0171627958231107	-0.0723639526673392	-0.0397346761394539	-0.00408909552243479	0.0281770481629452	-0.177887395362386	0.0604520524551441	-0.0229239768441565	-0.00988456312479243	0.120691418169299	-0.0444289980693425	0.00105632655439844	0.0960036547308667	-0.0454951267027170	-0.131639421135414	-0.0215082726978869	0.00488664643874817	0.0562949153544263	-0.0374303893808987	0.0805174583911450	0.0423278588931689	-0.0492599924562630	0.0615892427635729	0.0127172905509023	-0.0510042207249063	-0.0601626464691432	0.00585857981445789	0.0299566504182614	0.00551195317953116	-0.0304425215757028	0.0469532046844064	-0.0192772529573294	0.0131705506281560	0.0731341354975684

YPR110C -0.0195067428271390	-0.0202726348432278	-0.0597556148972526	0.0500969511967685	-0.0423905955335194	-0.00767910983838690	-0.0202318493446693	-0.00584611362760336	0.470848083477309	-0.00136673110550471	-0.0211624206188629	-0.460810710603174	0.0111385841492518	-0.0295918174953855	0.00815772253569966	0.139243688004647	0.0778155738307035	-0.0502163015189537	-0.233216458605325	-0.0210148457485636	-0.00483058059557574	0.00209268563789197	0.0999183714536228	0.00176308728065489	0.0730923033507980	0.0338473216392812	0.0568131550491840	-0.0276866476076004	-0.0403191779650752	-0.0587032684880129	-0.0438702163801531	-0.0289089818944235	-0.0830655465220096	-0.00739623176959292	-0.220279432034504	0.125077639374815	0.0251346162301368	-0.0679184038053387	-0.00495340446708643	0.00584066531557754	-0.00741973023351775	0.0505913997101928	-0.00428357236079633	-0.0448544969848959	-0.0503558646895736	0.00308902625254482	-0.0118139724917014	0.0769468808586476	-0.00340962066518222	0.0438670154358269	-0.0646155103091843	0.0169823271796095	0.0521657062141286	-0.0485579258705408	-0.0689852028358920	-0.0229135358791523	-0.0658598995014942	-0.0108846754863664	0.0728992399842797	-0.0347332163221881	0.0732631810759068	-0.00880719069718517	0.0373079821113252	0.0406401733804687

YOR210W -0.0132749144982809	-0.00154851628084988	-0.0171665711231372	0.0465642555571502	-0.300946969167064	0.0557836939717272	-0.0266371750755717	-0.0648644999287269	0.536443483555022	-0.0483648146480219	-0.0894609425540416	-0.383074077219283	0.129063283144594	-0.0388406259347998	0.0591523571768583	0.199372587709883	0.0313275030691931	0.00987263694697662	-0.122370715024623	-0.0372861457522899	-0.0169663833406789	0.0333165074479616	0.101433914175565	0.0206900269065088	0.122226707511567	-0.0371219345032038	0.0799823300370660	0.00137177394129313	0.0460819234241798	-0.00965726970813185	-0.0509312776505604	-0.0162638191367936	-0.140315854545663	-0.0633186626623732	-0.259167960377105	0.210625377652971	-0.0193042344312709	-0.0877091346609143	0.000578145822004011	-0.0225029902660045	0.000570770656120686	-0.0315172205385889	0.0146642163254964	-0.121674555088239	-0.0531044090731424	0.0721531317642169	0.151626828327214	0.0537756626865271	0.0100058620526696	0.0733268278431108	-0.140180530469376	0.0412429600673682	0.202759887004389	0.0204627207886385	0.0732726788135175	-0.0545922350575710	0.0292978026589376	0.0327928789040189	0.0744104154974938	-0.118796547015601	0.0685046860398835	-0.0398151315054924	-0.0179626769591200	0.00261950413076904

YPR190C -0.0218201976747723	-0.0251966592675934	-0.0340333839662297	0.0348729108350542	-0.0511965555802140	0.0135504513321214	-0.00882982462361770	-0.0433604446021925	0.545954577815973	-0.0159080599832054	-0.0160805588316299	-0.550458521993700	0.0478457290362152	-0.0148217576024697	-0.00285729846949122	0.0174697987258824	0.0754352023359888	-0.0898944867694151	-0.371620355717296	-0.0282587270894098	0.0269551326302401	0.0202349011644058	0.0511845461813182	-0.0189223241359384	0.0821632843773230	0.0257806783557493	0.0612993816220383	-0.0284887831041004	-0.0449429157168204	-0.0336572409497388	-0.0234616097262120	-0.0765068439894140	-0.0241493191618384	0.00863026373975077	0.0112853340697386	-0.129354582503788	0.0297536821252625	-0.0400096470249600	-0.000445166141903113	-0.00658018110507245	0.00231782933121534	0.0491330765678894	-0.0228068356553621	-0.0363281944902561	-0.0259184254538454	-0.0190328879324372	0.0238082190492146	0.0687850338501750	-0.0375823686719990	0.0513313532002406	-0.0343658069918071	0.00745663625551824	0.0610327569081707	-0.0201910927807239	-0.0600191766865206	0.00200034238003394	-0.00441057276454048	0.0383413059803522	0.0292346482252217	-0.0233369948202552	0.0380680726061828	-0.0101149116896598	0.0241247721853601	0.0506413734956097

YOR224C -0.0389775487888916	-0.0264382114273594	-0.0451895449020831	0.0495092588265030	-0.327686712808784	0.0417601969924648	-0.0294793139945887	-0.0424707317684896	0.577217377068350	-0.0457652624146045	-0.0142809640003897	-0.429097345485433	0.118641013796217	-0.0303061847496061	0.0241882536841273	0.177312441637548	0.0958849443637372	-0.0146950202323240	-0.109229407401103	-0.0308118589795739	-0.0577006219836055	-0.0188571883678201	0.0876770514581798	0.00374998268455008	0.115038561226088	0.0223172506421860	0.0784989367809326	-0.0319121342408107	-0.0378664279043786	-0.0391896437142391	-0.0767730992781489	-0.0521580086199405	-0.0496700064517151	-0.00481810203357114	-0.229328953915150	0.151350837205548	0.0320783107269114	-0.0505138953037030	0.00340797860503357	-0.00912803759623264	-0.0154123468695718	0.0321264651995666	0.0569609146107591	-0.0677150068495286	-0.0415641074574551	-0.00548180399038077	0.00682069497280309	0.0877114319600392	0.00680236286540002	0.0208894620653741	-0.0571883195153318	0.0337919804772276	0.112128538672285	-0.0298299585208322	-0.0592881818874862	-0.0567135136554206	-0.0666140705897825	0.00157527591470628	0.0574239993305891	-0.0418465213686678	0.0836107415068858	-0.0355100857719755	0.0323809537851384	0.0129694108252197

