YDR143C 0.344261528254359	0.367186053744508	0.119874164685712	-0.0439611243951171	-0.175404696512629	0.158929681736136	0.136871055664439	-0.141372738772943	-0.0396243028756536	-0.0739421203424240	0.162893381265650	0.202512677259583	-0.171748086542552	-0.143333433435441	0.0863224829607448	-0.100634302094079	0.249793501542397	0.0409244460142796	0.0137836583484515	0.0684943594416603	0.110438222305832	-0.0886324079875545	0.0983843794913341	-0.0737017965249386	0.127896926246787	0.0857018540117281	-0.0615065492895455	-0.0313319120415758	0.0211719274654673	0.0343695144133374	-0.104534230036818	0.179237803633651

YER068W 0.302638217949170	0.394299975521539	0.128908601841752	0.122811682724111	-0.116536635515550	-0.0786658878138756	-0.0249782781713948	-0.179301775484542	-0.0955685851316680	-0.132328981019359	0.0223751056343742	0.153693919151147	-0.175365656139538	-0.0391403703564826	-0.0734350711442160	-0.0806735313236331	0.148300745983813	-0.0688710915667057	0.0358256406386125	-0.0453856226203302	0.266858145504670	-0.182591269995387	-0.0793789063785032	0.0310138911303337	-0.0518426188100473	-0.0673625377888536	-0.0326868652128782	0.167570906927046	-0.0157463111253637	0.0296341891829869	0.0988492071258544	0.147406935857709

YMR207C 0.0686982905710747	0.0461566984260055	0.185656624793478	-0.0702568416879282	-0.134064777977980	-0.00404298654150801	0.248018952822740	0.00848557278064948	-0.203781366725271	0.101196221314077	0.0451121162082111	-0.000487431016220120	0.0449261436361691	0.165645968029745	0.205169207114919	0.147722467106922	-0.339623689602978	-0.176727079360274	0.240684563052423	0.175293371859879	-0.140874588984956	-0.246464241569508	0.279761613041344	0.0799330874080439	-0.199562818380527	-0.189698348462566	-0.143942349366926	-0.0541734209304035	0.179386584963304	0.0876567969872107	-0.0700860426223555	0.101917379840739

YNR016C 0.0901961014841679	0.123415855601265	0.145643036484181	-0.0128718729546159	-0.0866761635862646	0.0486052674840782	0.184741055710991	0.0529539051828684	-0.103255313852777	0.00528452986588855	0.102744353650065	0.0534810499375555	-0.00528311892298281	0.159523042334072	0.0536372784406608	-0.00674957821824322	-0.229043799270910	-0.111786314538576	0.154229238469321	0.0620724129514080	-0.152007497740631	-0.0940348987366012	0.141238149096947	0.0342905049044152	-0.181794085365848	-0.167948335769930	-0.0160214019827624	0.296553250774984	0.0296931424667014	0.0802796560717300	-0.165599355874738	-0.0950117545481323

YIL135C 0.393827087508498	0.698725236193964	-0.310696880248806	0.220197780419442	-0.253329117193238	0.133953468441187	-0.101354693159067	0.197107519660700	0.132892894694623	0.00723699046777017	0.0925068147592870	0.0420161672725522	-0.0749482844911713	-0.115935306145901	0.197074201886714	0.117349625407168	0.133319715428980	0.177503129991993	0.159208781825437	0.0871601979601505	-0.213373253087470	0.0289231971348507	-0.187162203109762	-0.0604242021498305	-0.120644893416445	-0.0996875474742490	0.0325067170434487	0.0266258778254161	-0.0454438801077764	0.153832035698944	0.249031458876221	0.0601515937634289

YMR139W 0.233670735888771	0.246901284097488	0.0798817019400006	0.111997805071715	-0.105005873272368	0.0606096645901496	0.00457646863194940	-0.0589849784570799	-0.105838106456921	-0.0647388111005646	0.0742690116605516	0.111050688657210	0.0849039238508263	-0.122133050802897	0.0629951423859095	0.100019467726711	-0.0511635874945046	-0.130714510332212	-0.104044974931940	-0.0854932841069860	0.0418129408709466	-0.166640503700014	-0.112238241006590	0.234348229087681	-0.0606237562426572	0.0513387919270022	-0.136025050251988	-0.113097309272544	-0.0717047875541709	0.00464242007129444	-0.216966175029731	-0.0791211531600494

YNL316C 0.140416325287894	0.185270298874560	0.300512029671409	-0.0989851154347665	-0.000841576243120588	-0.108412364724829	0.0628430197499070	0.311223562839875	-0.0608492456699482	0.109130896385876	0.0821475723201511	0.157302273727045	-0.131956044352228	-0.0107732523077935	0.207828626221157	-0.0607197209609221	-0.173142889782278	0.118179788446286	-0.279207442242180	0.0349683129089960	-0.0731082168350862	0.134830553287476	0.0375548432539014	0.130799408315246	-0.162369946912518	0.0425131287554384	0.0491914653597211	-0.00441305616846173	0.0120289964173684	0.0855284703644525	0.159860337074456	-0.0439784859880617

YOL082W 0.133795302025975	0.183592954822461	0.0712201849803913	-0.0484230846019378	-0.123233938644206	0.110965956253449	0.153448233925938	-0.0796681095791395	0.0368127733988785	-0.0808819454393970	0.143247325603724	0.121855916011964	-0.0650684154022764	-0.0233010443796609	0.0669102790053061	-0.140091827950041	0.157443373046675	-0.0276313958839939	-0.0540153097886816	0.0639520393846670	-0.103149648290171	-0.0157354565593851	0.155252203463713	-0.120890697248064	0.0120371046511021	0.0873306568849373	-0.0948857373193991	0.142655270577343	-0.0976371738859403	0.0557576779244839	-0.0301199715750583	0.0531262078426284

YHR211W 0.0649282101512642	0.135394086091047	0.110931558127826	-0.00397512529379878	-0.137195243968068	-0.0131796271405610	0.0978566558988207	0.199828612264073	-0.0612282734973019	0.134937550865224	-0.0882654485768167	0.000167569165605583	-0.0292827262038365	-0.0437906783371473	-0.119748849169661	0.111244498292629	-0.104992910130103	-0.0402507454051632	0.151993207961493	-0.141543747898291	-0.0449287849655863	-0.00728234736247209	0.0766948458638467	0.0794307301835064	0.302326609547983	0.179531796328435	-0.0141525525396730	0.110889817251666	-0.275784163465817	-0.123506715481946	0.0852102162900627	0.0674306288989131

YNL255C 0.268294913253814	0.0385110971216344	0.0829679285092823	0.214346442730513	0.0213307052148986	-0.111539718901124	0.00244987078948507	-0.0945854549590317	-0.0644559766853272	0.0867704255563571	0.0198540467700527	-0.170050557512111	-0.00235372472336033	-0.0161437588700165	-0.0223913620362389	-0.0588357538980827	0.0293961150777555	-0.0457189409911906	-0.0188691873797936	-0.0107703484374427	0.0151725098240516	0.0733095991214548	0.0311926710904166	0.00129778871043605	-0.0336955026986247	0.0312488901753520	-0.0383140320923877	0.0792377746699273	0.0619335991142612	0.00516756162511497	0.0386002990224504	0.0142739188781054

